1	8073269	8074456	ERRFI1	310.6006775
1	8075367	8075444	ERRFI1	336.7272644
1	8075554	8075679	ERRFI1	241.7680054
1	11167541	11167557	MTOR	289.8125000
1	11168237	11168343	MTOR	230.1792450
1	11169346	11169427	MTOR	90.6172867
1	11169705	11169786	MTOR	265.4691467
1	11172908	11172974	MTOR	308.7727356
1	11174374	11174510	MTOR	352.2867737
1	11174869	11174944	MTOR	69.8666687
1	11175452	11175525	MTOR	379.0000000
1	11177060	11177143	MTOR	167.1084290
1	11181302	11181425	MTOR	236.3414612
1	11182035	11182183	MTOR	152.7770233
1	11184554	11184690	MTOR	292.9779358
1	11186678	11186853	MTOR	286.4342957
1	11187066	11187201	MTOR	201.1629639
1	11187680	11187863	MTOR	207.4098358
1	11188060	11188183	MTOR	334.9756165
1	11188510	11188609	MTOR	356.3535461
1	11188911	11189008	MTOR	74.7010345
1	11189794	11189895	MTOR	496.9405823
1	11190585	11190666	MTOR	223.5555573
1	11190731	11190834	MTOR	294.5534058
1	11193136	11193254	MTOR	207.3983002
1	11194407	11194523	MTOR	159.5172424
1	11199360	11199492	MTOR	299.6969604
1	11199589	11199715	MTOR	217.2936554
1	11204704	11204812	MTOR	308.6296387
1	11205024	11205102	MTOR	220.5000000
1	11206732	11206848	MTOR	286.3189697
1	11210182	11210283	MTOR	226.3564301
1	11217208	11217348	MTOR	224.4785767
1	11227498	11227574	MTOR	122.8947372
1	11259314	11259460	MTOR	165.2397308
1	11259597	11259760	MTOR	221.7730103
1	11264617	11264760	MTOR	254.6643372
1	11269368	11269515	MTOR	195.6462555
1	11270870	11270963	MTOR	243.5483856
1	11272368	11272531	MTOR	311.1411133
1	11272852	11272965	MTOR	334.6460266
1	11273455	11273623	MTOR	331.1904907
1	11276204	11276291	MTOR	97.4137955
1	11288724	11288975	MTOR	373.7569580
1	11290981	11291111	MTOR	339.6230774
1	11291356	11291491	MTOR	172.4444427
1	11292492	11292585	MTOR	192.6451569
1	11293454	11293544	MTOR	134.7555542
1	11294199	11294322	MTOR	278.8130188
1	11297899	11298105	MTOR	363.1067810
1	11298458	11298674	MTOR	322.5509338
1	11300359	11300604	MTOR	373.1347046
1	11301609	11301738	MTOR	140.9379883
1	11303170	11303357	MTOR	437.1123047
1	11307681	11307790	MTOR	378.3945007
1	11307875	11308151	MTOR	223.1376801
1	11313895	11314030	MTOR	287.4074097
1	11316048	11316249	MTOR	422.8059692
1	11316989	11317222	MTOR	287.9613647
1	11318541	11318650	MTOR	151.4495392
1	11319304	11319466	MTOR	326.3456726
1	17345375	17345453	SDHB	90.3846130
1	17349102	17349225	SDHB	447.1707458
1	17350467	17350569	SDHB	365.2450867
1	17354243	17354360	SDHB	207.2991486
1	17355094	17355231	SDHB	424.5109558
1	17359554	17359640	SDHB	156.3953552
1	17371255	17371383	SDHB	162.7421875
1	17380442	17380514	SDHB	221.3888855
1	25228612	25229157	RUNX3	299.2917480
1	25233749	25233908	RUNX3	133.7610016
1	25245730	25245835	RUNX3	414.9714355
1	25254064	25254221	RUNX3	234.8216553
1	25256077	25256208	RUNX3	348.2976990
1	25256243	25256359	RUNX3	169.2931061
1	25291004	25291062	RUNX3	241.3620758
1	27022894	27022977	ARID1A	366.6867371
1	27023028	27023137	ARID1A	403.8440247
1	27023172	27023256	ARID1A	262.5833435
1	27023296	27023907	ARID1A	163.8314209
1	27023937	27024031	ARID1A	106.0425568
1	27056141	27056354	ARID1A	416.3333435
1	27057642	27058095	ARID1A	173.5916138
1	27059166	27059283	ARID1A	176.5555573
1	27087346	27087587	ARID1A	212.3236542
1	27087874	27087964	ARID1A	303.0555420
1	27088642	27088810	ARID1A	386.0773926
1	27089463	27089776	ARID1A	303.2140503
1	27092711	27092857	ARID1A	230.1301422
1	27092947	27093057	ARID1A	269.8636475
1	27094280	27094490	ARID1A	405.7714233
1	27097609	27097817	ARID1A	235.2548065
1	27098990	27099123	ARID1A	463.4285583
1	27099302	27099478	ARID1A	303.9602356
1	27099836	27099987	ARID1A	332.4503174
1	27100070	27100181	ARID1A	452.0450439
1	27100205	27100208	ARID1A	201.3333282
1	27100292	27100389	ARID1A	134.3505096
1	27100819	27101711	ARID1A	253.1569519
1	27102067	27102198	ARID1A	383.2061157
1	27105513	27107247	ARID1A	299.5611267
1	40363043	40363642	MYCL	246.6243744
1	40366485	40367115	MYCL	133.5825348
1	40367479	40367560	MYCL	48.2469139
1	43803519	43803598	MPL	273.6835327
1	43803769	43803902	MPL	328.9849548
1	43804212	43804391	MPL	375.4469299
1	43804941	43805240	MPL	311.7525024
1	43805634	43805797	MPL	334.4417114
1	43806057	43806184	MPL	314.1732178
1	43812115	43812300	MPL	207.5621643
1	43812462	43812605	MPL	329.0979004
1	43814513	43814673	MPL	211.7937469
1	43814933	43815030	MPL	116.6597900
1	43817886	43817974	MPL	104.0454559
1	43818188	43818443	MPL	193.6588287
1	45288086	45288341	PTCH2	398.9058838
1	45288740	45288840	PTCH2	495.3599854
1	45288914	45289057	PTCH2	530.3986206
1	45291921	45292059	PTCH2	402.2029114
1	45292159	45292440	PTCH2	504.9323730
1	45292573	45292754	PTCH2	218.6187897
1	45292838	45292981	PTCH2	307.6363525
1	45293073	45293386	PTCH2	464.1916809
1	45293514	45293863	PTCH2	462.5902710
1	45293967	45294086	PTCH2	535.0671997
1	45294177	45294303	PTCH2	583.7301636
1	45294653	45294746	PTCH2	500.3010864
1	45294828	45294984	PTCH2	244.6538391
1	45295073	45295205	PTCH2	437.8333435
1	45295285	45295433	PTCH2	175.0067596
1	45295580	45295702	PTCH2	258.3196716
1	45296519	45296715	PTCH2	182.1377563
1	45297377	45297469	PTCH2	325.6521606
1	45297646	45297716	PTCH2	93.5857162
1	45297823	45298013	PTCH2	211.6421051
1	45307518	45307711	PTCH2	308.1709900
1	45308532	45308604	PTCH2	78.1250000
1	45794977	45795109	MUTYH	449.0227356
1	45796187	45796229	MUTYH	424.1666565
1	45796853	45797006	MUTYH	283.0522766
1	45797091	45797228	MUTYH	231.1167908
1	45797332	45797521	MUTYH	227.8306885
1	45797694	45797758	MUTYH	327.3906250
1	45797837	45797982	MUTYH	195.5172424
1	45798062	45798160	MUTYH	284.8265381
1	45798245	45798359	MUTYH	245.8333282
1	45798434	45798506	MUTYH	140.0555573
1	45798589	45798631	MUTYH	111.2380981
1	45798768	45798842	MUTYH	136.4324341
1	45798956	45798996	MUTYH	245.1250000
1	45799084	45799275	MUTYH	149.0837708
1	45800062	45800183	MUTYH	185.6859436
1	45805890	45805926	MUTYH	508.8055420
1	46714077	46714080	RAD54L	154.6666718
1	46714183	46714270	RAD54L	210.6551666
1	46715671	46715791	RAD54L	215.2583313
1	46724357	46724418	RAD54L	70.0983582
1	46725635	46725771	RAD54L	287.2720642
1	46726213	46726283	RAD54L	148.0142822
1	46726398	46726687	RAD54L	354.4671326
1	46726932	46727057	RAD54L	172.5599976
1	46733130	46733281	RAD54L	300.4172058
1	46736330	46736457	RAD54L	343.5433044
1	46738137	46738212	RAD54L	125.4133301
1	46738343	46738474	RAD54L	298.9847412
1	46739026	46739137	RAD54L	77.7927933
1	46739295	46739419	RAD54L	425.6370850
1	46739809	46739888	RAD54L	179.1012726
1	46740209	46740389	RAD54L	172.2333374
1	46743488	46743652	RAD54L	199.3841400
1	46743743	46743954	RAD54L	161.1232300
1	51436040	51436169	CDKN2C	555.5039062
1	51439564	51439942	CDKN2C	427.4047546
1	53692716	53692816	MAGOH	80.8499985
1	53694543	53694626	MAGOH	155.1084290
1	53699213	53699324	MAGOH	203.6576538
1	53701248	53701307	MAGOH	107.7457657
1	53704032	53704120	MAGOH	333.6022644
1	59247746	59248742	JUN	377.2600403
1	65300244	65300340	JAK1	59.9791679
1	65301078	65301189	JAK1	168.4774780
1	65301780	65301898	JAK1	222.8220367
1	65303614	65303787	JAK1	129.7456665
1	65304147	65304272	JAK1	80.5360031
1	65305285	65305478	JAK1	123.9740906
1	65306927	65307022	JAK1	154.9157867
1	65307133	65307284	JAK1	264.1390686
1	65309746	65309898	JAK1	274.9539490
1	65310436	65310572	JAK1	404.5073547
1	65311195	65311323	JAK1	238.9609375
1	65312331	65312419	JAK1	316.1818237
1	65313214	65313358	JAK1	202.9791718
1	65316486	65316593	JAK1	286.9065552
1	65321191	65321381	JAK1	282.6421204
1	65323338	65323462	JAK1	268.5080566
1	65325787	65325945	JAK1	423.9620361
1	65330469	65330655	JAK1	40.4731178
1	65332548	65332891	JAK1	157.7871704
1	65334993	65335157	JAK1	257.1280518
1	65339052	65339206	JAK1	214.9740295
1	65344707	65344831	JAK1	371.7903137
1	65348959	65349158	JAK1	211.3618164
1	65351941	65351947	JAK1	34.0000000
1	78414450	78414459	FUBP1	46.6666679
1	78414839	78414985	FUBP1	151.3287659
1	78420939	78421014	FUBP1	90.6399994
1	78422256	78422385	FUBP1	171.6201477
1	78425868	78425948	FUBP1	131.6875000
1	78426028	78426180	FUBP1	95.5263138
1	78428454	78428615	FUBP1	139.2173920
1	78429258	78429400	FUBP1	85.5422516
1	78429746	78429847	FUBP1	245.9306946
1	78429938	78430041	FUBP1	166.2815552
1	78430330	78430432	FUBP1	144.2647095
1	78430554	78430653	FUBP1	148.9696960
1	78430752	78430915	FUBP1	128.5337372
1	78432377	78432435	FUBP1	58.3793106
1	78432567	78432639	FUBP1	186.0000000
1	78432732	78432785	FUBP1	73.8113174
1	78433310	78433350	FUBP1	148.2250061
1	78433848	78433887	FUBP1	22.5128212
1	78434705	78434768	FUBP1	84.1111145
1	78435608	78435699	FUBP1	74.6263733
1	78444568	78444614	FUBP1	337.6521606
1	78444644	78444688	FUBP1	382.9545593
1	113933655	113933971	MAGI3	346.4905090
1	114092136	114092253	MAGI3	231.0683746
1	114123163	114123283	MAGI3	284.5750122
1	114128008	114128218	MAGI3	207.1428528
1	114133105	114133280	MAGI3	229.3942871
1	114137102	114137182	MAGI3	99.6999969
1	114157222	114157280	MAGI3	142.6206970
1	114162357	114162452	MAGI3	128.7894745
1	114165427	114165616	MAGI3	297.8359680
1	114184532	114185138	MAGI3	239.6138611
1	114186364	114186396	MAGI3	143.6875000
1	114189107	114189264	MAGI3	172.1847076
1	114191858	114191950	MAGI3	30.1304340
1	114193635	114193828	MAGI3	357.5751343
1	114196451	114196640	MAGI3	298.8571472
1	114201701	114201887	MAGI3	298.5967712
1	114214355	114214458	MAGI3	270.7475586
1	114215236	114215363	MAGI3	304.9133911
1	114215943	114216087	MAGI3	537.6527710
1	114223819	114223958	MAGI3	293.4100647
1	114224833	114224883	MAGI3	218.2599945
1	114225518	114226636	MAGI3	211.4686890
1	115251155	115251275	NRAS	279.1333313
1	115252189	115252349	NRAS	221.7124939
1	115256420	115256599	NRAS	196.4580994
1	115258670	115258781	NRAS	364.4053955
1	120050099	120050244	HSD3B1	294.8827515
1	120054125	120054290	HSD3B1	283.3878784
1	120056456	120057268	HSD3B1	190.5418701
1	120457928	120459317	NOTCH2	354.2807922
1	120460287	120460385	NOTCH2	305.0408020
1	120461028	120461176	NOTCH2	211.4526978
1	120461934	120462236	NOTCH2	193.2715302
1	120462851	120463020	NOTCH2	296.9289856
1	120464335	120464432	NOTCH2	89.3711319
1	120464858	120465069	NOTCH2	204.4881592
1	120465258	120465401	NOTCH2	475.1818237
1	120466259	120466607	NOTCH2	224.4252930
1	120467927	120468433	NOTCH2	362.6838074
1	120469121	120469234	NOTCH2	430.3362732
1	120471598	120471835	NOTCH2	335.6118164
1	120478041	120478227	NOTCH2	265.6505432
1	120479904	120480089	NOTCH2	133.3027039
1	120480479	120480633	NOTCH2	223.6883087
1	120483177	120483379	NOTCH2	342.8564453
1	120484148	120484377	NOTCH2	182.6943207
1	120491036	120491189	NOTCH2	455.0653687
